GenID,True,Predicted,PhotonPredicted,Countpions,Countphotons,Countneutrons
227650,1,1,2,1,2,0
227651,2,2,4,1,4,0
227660,0,0,0,1,0,0
227661,-13,-13,-13,0,0,0
227670,-13,-13,-13,0,0,0
227671,1,1,2,1,2,0
227680,2,2,4,1,4,0
227681,2,1,2,1,2,0
227690,1,1,2,1,2,0
227691,10,10,10,3,0,0
227700,1,1,2,1,2,0
227701,-13,-13,-13,0,0,0
227710,10,10,10,3,0,0
227711,-11,-11,-11,0,0,0
227720,0,0,0,1,0,0
227721,-13,-13,-13,0,0,0
227730,2,2,3,1,3,0
227731,0,-2,-2,-999,-999,-999
227740,10,10,10,3,0,0
227741,10,-1,-1,2,1,0
227750,-13,-13,-13,0,0,0
227751,2,-1,-1,2,8,0
227760,10,-11,-11,0,0,0
227761,0,0,0,1,0,0
227770,1,1,1,1,1,0
227771,-11,-11,-11,0,0,0
227780,-13,-13,-13,0,0,0
227781,-11,-11,-11,0,0,0
227790,1,1,2,1,2,0
227791,10,10,10,3,0,0
227800,2,2,4,1,4,0
227801,11,11,12,3,2,1
227810,-13,-13,-13,0,0,0
227811,-11,-11,-11,0,0,0
227820,1,1,2,1,2,0
227821,-11,-11,-11,0,0,0
227830,1,1,1,1,1,0
227831,11,-1,-1,4,2,1
227840,-11,-11,-11,0,0,0
227841,1,0,0,1,0,0
227850,-11,-11,-11,0,0,0
227851,-11,-11,-11,0,0,0
227860,1,1,2,1,2,0
227861,11,-1,-1,4,2,0
227870,-11,-11,-11,0,0,0
227871,-13,-13,-13,0,0,0
227880,1,1,2,1,2,0
227881,2,2,4,1,4,0
227890,-11,-11,-11,0,0,0
227891,1,1,2,1,2,0
227900,1,-1,-1,2,8,0
227901,11,-1,-1,4,2,0
227910,0,-1,-1,4,8,2
227911,10,11,11,3,1,0
227920,1,1,1,1,1,0
227921,10,10,10,3,0,0
227930,1,1,2,1,2,0
227931,0,0,0,1,0,0
227940,-13,-13,-13,0,0,0
227941,-11,-11,-11,0,0,0
227950,0,0,0,1,0,0
227951,-11,-11,-11,0,0,0
227960,1,-11,-11,0,0,0
227961,1,0,0,1,0,0
227970,0,0,0,1,0,0
227971,0,0,0,1,0,0
227980,-13,-13,-13,0,0,0
227981,0,0,0,1,0,0
227990,1,1,2,1,2,0
227991,1,2,3,1,3,0
228000,1,1,2,1,2,0
228001,10,-1,-1,2,0,1
228010,10,10,10,3,0,1
228011,10,10,10,3,0,0
228020,-11,-11,-11,0,0,0
228021,10,-1,-1,5,0,1
228030,1,1,2,1,2,0
228031,2,2,4,1,4,0
228040,2,2,4,1,4,0
228041,1,1,2,1,2,0
228050,10,-1,-1,2,0,1
228051,2,2,4,1,4,0
228060,-11,-11,-11,0,0,0
228061,10,-1,-1,2,0,0
228070,1,1,2,1,2,0
228071,10,10,10,3,0,0
228080,1,1,2,1,2,0
228081,1,2,3,1,3,0
228090,-11,-11,-11,0,0,0
228091,1,1,2,1,2,0
228100,-11,-11,-11,0,0,0
228101,-11,-11,-11,0,0,0
228110,-11,-11,-11,0,0,0
228111,1,11,12,3,2,0
228120,0,0,0,1,0,0
228121,2,1,2,1,2,0
228130,1,1,2,1,2,0
228131,0,0,0,1,0,0
228140,-11,-11,-11,0,0,0
228141,1,1,2,1,2,0
228150,-11,0,0,1,0,0
228151,-13,-13,-13,0,0,0
228160,-11,-11,-11,0,0,0
228161,-11,-2,-2,-999,-999,-999
228170,-11,-11,-11,0,0,0
228171,-13,-13,-13,0,0,0
228180,10,10,10,3,0,0
228181,0,0,0,1,0,0
228190,-13,-13,-13,0,0,0
228191,0,-1,-1,2,2,1
228200,-11,-11,-11,0,0,0
228201,-13,-13,-13,0,0,0
228210,-13,-2,-2,-999,-999,-999
228211,2,2,3,1,3,0
228220,-13,-13,-13,0,0,0
228221,1,-1,-1,7,3,0
228230,-13,0,0,1,0,0
228231,1,2,3,1,3,0
228240,10,-1,-1,2,0,1
228241,2,2,3,1,3,0
228250,2,3,5,1,5,0
228251,0,0,0,1,0,0
228260,-13,-13,-13,0,0,0
228261,1,1,2,1,2,0
228270,0,-11,-11,0,0,0
228271,1,1,2,1,2,0
228280,1,0,0,1,0,0
228281,12,-11,-11,0,0,0
228290,1,2,3,1,3,0
228291,1,1,2,1,2,0
228300,2,-20,-20,1,4,1
228301,11,11,12,3,2,0
228310,-13,-13,-13,0,0,0
228311,0,0,0,1,0,0
228320,1,1,1,1,1,0
228321,-11,-11,-11,0,0,0
228330,1,1,2,1,2,0
228331,-13,-13,-13,0,0,0
228340,-11,-11,-11,0,0,0
228341,-11,-11,-11,0,0,0
228350,0,0,0,1,0,0
228351,-13,0,0,1,0,0
228360,-13,-13,-13,0,0,0
228361,0,0,0,1,0,0
228370,-11,-11,-11,0,0,0
228371,0,0,0,1,0,0
228380,1,-1,-1,2,0,0
228381,-13,-13,-13,0,0,0
228390,1,-11,-11,0,0,0
228391,1,1,1,1,1,0
228400,2,2,3,1,3,0
228401,0,0,0,1,0,0
228410,1,1,2,1,2,0
228411,-13,-13,-13,0,0,0
228420,1,-11,-11,0,0,0
228421,-13,-13,-13,0,0,0
228430,-13,-13,-13,0,0,0
228431,-13,-13,-13,0,0,0
228440,1,1,2,1,2,0
228441,-13,-13,-13,0,0,0
228450,-11,-11,-11,0,0,0
228451,1,1,2,1,2,0
228460,11,-2,-2,-999,-999,-999
228461,1,0,0,1,0,0
228470,10,10,10,3,0,1
228471,1,1,2,1,2,0
228480,-11,-11,-11,0,0,0
228481,0,1,2,1,2,0
228490,-13,-13,-13,0,0,0
228491,11,11,12,3,2,0
228500,10,10,10,3,0,0
228501,-13,0,0,1,0,0
228510,1,1,2,1,2,0
228511,-11,-11,-11,0,0,0
228520,10,-20,-20,1,0,1
228521,10,12,13,3,3,0
228530,-13,-13,-13,0,0,0
228531,-13,-13,-13,0,0,0
228540,-11,-11,-11,0,0,0
228541,-11,-11,-11,0,0,0
228550,-13,-13,-13,0,0,0
228551,1,2,3,1,3,0
228560,1,1,1,1,1,0
228561,1,1,2,1,2,0
228570,1,1,2,1,2,0
228571,-13,-2,-2,-999,-999,-999
228580,-13,-13,-13,0,0,0
228581,-11,-11,-11,0,0,0
228590,10,-1,-1,2,0,1
228591,0,0,0,1,0,0
228600,11,-1,-1,2,2,0
228601,2,2,4,1,4,0
228610,2,-1,-1,2,3,0
228611,-13,-13,-13,0,0,0
228620,2,2,4,1,4,0
228621,10,-1,-1,2,0,0
228630,-13,-13,-13,0,0,0
228631,-13,-13,-13,0,0,0
228640,10,-20,-20,1,0,1
228641,2,-11,-11,0,0,0
228650,1,1,1,1,1,0
228651,1,-1,-1,2,1,0
228660,1,1,1,1,1,0
228661,1,1,2,1,2,0
228670,1,1,2,1,2,0
228671,0,1,1,1,1,0
228680,-13,-13,-13,0,0,0
228681,0,-20,-20,1,0,1
228690,10,10,10,3,0,0
228691,-11,-11,-11,0,0,0
228700,-13,-13,-13,0,0,0
228701,-13,-13,-13,0,0,0
228710,12,-1,-1,2,4,0
228711,-13,-13,-13,0,0,0
228720,1,-2,-2,-999,-999,-999
228721,1,2,3,1,3,0
228730,10,10,10,3,0,0
228731,-11,-11,-11,0,0,0
228740,0,-20,-20,1,0,2
228741,1,-20,-20,1,1,1
228750,1,1,2,1,2,0
228751,2,1,1,1,1,0
228760,-11,-11,-11,0,0,0
228761,-11,-11,-11,0,0,0
228770,-11,-2,-2,-999,-999,-999
228771,1,2,4,1,4,0
228780,-13,-13,-13,0,0,0
228781,0,3,6,1,6,0
228790,11,-1,-1,2,2,1
228791,1,-13,-13,0,0,0
228800,2,-1,-1,2,3,0
228801,10,10,10,3,0,0
228810,1,1,1,1,1,0
228811,-13,-13,-13,0,0,0
228820,1,1,2,1,2,0
228821,-13,-13,-13,0,0,0
228830,1,2,4,1,4,0
228831,-13,-13,-13,0,0,0
228840,0,0,0,1,0,0
228841,1,-1,-1,5,6,0
228850,1,1,2,1,2,0
228851,-11,-11,-11,0,0,0
228860,-11,-11,-11,0,0,0
228861,11,11,12,3,2,0
228870,-11,-11,-11,0,0,0
228871,-13,-13,-13,0,0,0
228880,2,-2,-2,-999,-999,-999
228881,-11,-11,-11,0,0,0
228890,-13,-13,-13,0,0,0
228891,1,-1,-1,2,2,0
228900,1,1,1,1,1,0
228901,1,1,1,1,1,0
228910,-11,-11,-11,0,0,0
228911,10,10,10,3,0,0
228920,2,1,1,1,1,0
228921,-13,-13,-13,0,0,0
228930,10,-1,-1,2,0,0
228931,-11,-11,-11,0,0,0
228940,-11,-11,-11,0,0,0
228941,2,2,4,1,4,0
228950,10,10,10,3,0,0
228951,-13,-13,-13,0,0,0
228960,1,-1,-1,2,2,0
228961,2,-1,-1,2,3,0
228970,0,0,0,1,0,0
228971,0,0,0,1,0,0
228980,-11,-11,-11,0,0,0
228981,-13,-13,-13,0,0,0
228990,10,10,10,3,0,0
228991,1,1,2,1,2,0
229000,0,0,0,1,0,0
229001,-11,-11,-11,0,0,0
229010,1,1,1,1,1,0
229011,-13,-13,-13,0,0,0
229020,1,1,2,1,2,0
229021,0,0,0,1,0,0
229030,-13,-13,-13,0,0,0
229031,0,0,0,1,0,0
229040,-11,-2,-2,-999,-999,-999
229041,-13,-13,-13,0,0,0
229050,2,2,4,1,4,0
229051,0,-1,-1,2,0,0
229060,-13,-13,-13,0,0,0
229061,10,-20,-20,1,0,2
229070,1,1,2,1,2,0
229071,-11,-11,-11,0,0,0
229080,-13,-13,-13,0,0,0
229081,-11,-11,-11,0,0,0
229090,11,-1,-1,2,2,0
229091,1,1,2,1,2,0
229100,1,-1,-1,2,6,0
229101,-11,0,0,1,0,0
229110,-11,-2,-2,-999,-999,-999
229111,11,11,12,3,2,0
229120,2,2,4,1,4,0
229121,2,2,4,1,4,0
229130,10,-1,-1,2,0,0
229131,-13,-13,-13,0,0,0
229140,0,-2,-2,-999,-999,-999
229141,-11,-2,-2,-999,-999,-999
229150,-11,-11,-11,0,0,0
229151,-11,-11,-11,0,0,0
229160,-11,-11,-11,0,0,0
229161,11,-1,-1,2,2,0
229170,0,0,0,1,0,0
229171,11,-1,-1,2,2,0
229180,10,-1,-1,2,0,0
229181,1,1,1,1,1,0
229190,10,10,10,3,0,1
229191,0,0,0,1,0,0
229200,-11,-11,-11,0,0,0
229201,10,-1,-1,4,8,0
229210,-11,-11,-11,0,0,0
229211,2,-1,-1,2,2,0
229220,1,-11,-11,0,0,0
229221,-11,-11,-11,0,0,0
229230,0,0,0,1,0,0
229231,2,3,5,1,5,0
229240,2,2,4,1,4,0
229241,-11,-11,-11,0,0,0
229250,-13,-13,-13,0,0,0
229251,1,2,3,1,3,0
229260,11,-20,-20,1,0,2
229261,1,-11,-11,0,0,0
229270,-13,-13,-13,0,0,0
229271,10,-1,-1,2,0,1
229280,3,3,5,1,5,0
229281,0,0,0,1,0,0
229290,0,-1,-1,2,0,1
229291,2,2,4,1,4,0
229300,-13,-13,-13,0,0,0
229301,10,-1,-1,2,0,0
229310,-13,-13,-13,0,0,0
229311,11,-1,-1,2,2,0
229320,1,1,1,1,1,0
229321,-11,-11,-11,0,0,0
229330,1,1,2,1,2,0
229331,2,1,2,1,2,0
229340,0,0,0,1,0,0
229341,0,0,0,1,0,0
229350,10,-1,-1,6,2,0
229351,0,-13,-13,0,0,0
229360,-11,-11,-11,0,0,0
229361,1,1,2,1,2,0
229370,-11,-11,-11,0,0,0
229371,1,-1,-1,2,2,0
229380,1,1,2,1,2,0
229381,1,2,3,1,3,0
229390,1,2,3,1,3,0
229391,1,-1,-1,2,4,1
229400,0,0,0,1,0,0
229401,-11,2,4,1,4,0
229410,1,-20,-20,1,2,1
229411,-11,-11,-11,0,0,0
229420,1,-11,-11,0,0,0
229421,1,1,1,1,1,0
229430,-11,-11,-11,0,0,0
229431,2,2,4,1,4,0
229440,-13,-13,-13,0,0,0
229441,1,2,3,1,3,0
229450,1,1,2,1,2,0
229451,1,-1,-1,2,6,2
229460,10,10,10,3,0,0
229461,1,1,2,1,2,0
229470,-13,-13,-13,0,0,0
229471,0,-13,-13,0,0,0
229480,-11,-11,-11,0,0,0
229481,-13,-13,-13,0,0,0
229490,10,-11,-11,0,0,0
229491,1,1,2,1,2,0
229500,1,1,2,1,2,0
229501,10,-1,-1,2,0,1
229510,-13,-13,-13,0,0,0
229511,10,-1,-1,4,0,0
229520,0,0,0,1,0,0
229521,-13,-11,-11,0,0,0
229530,-13,-13,-13,0,0,0
229531,-11,-11,-11,0,0,0
229540,11,11,12,3,2,1
229541,-13,-13,-13,0,0,0
229550,10,-13,-13,0,0,0
229551,10,10,10,3,0,0
229560,-13,-2,-2,-999,-999,-999
229561,3,-11,-11,0,0,0
229570,0,-13,-13,0,0,0
229571,-13,-13,-13,0,0,0
229580,10,-1,-1,2,0,0
229581,-11,-11,-11,0,0,0
229590,1,1,1,1,1,0
229591,11,-1,-1,2,1,0
229600,-13,-13,-13,0,0,0
229601,-13,-13,-13,0,0,0
229610,0,0,0,1,0,0
229611,1,-1,-1,2,2,0
229620,0,0,0,1,0,0
229621,1,1,1,1,1,0
229630,-13,-13,-13,0,0,0
229631,2,2,4,1,4,0
229640,12,12,14,3,4,0
229641,1,1,2,1,2,0
229650,10,-1,-1,2,1,0
229651,-11,-11,-11,0,0,0
229660,2,-20,-20,1,2,1
229661,1,1,2,1,2,0
229670,0,0,0,1,0,0
229671,10,10,10,3,0,0
229680,1,-13,-13,0,0,0
229681,1,1,2,1,2,0
229690,3,3,5,1,5,0
229691,11,11,12,3,2,0
229700,1,1,2,1,2,0
229701,-13,-13,-13,0,0,0
229710,1,-1,-1,2,2,0
229711,0,0,0,1,0,0
229720,-13,-13,-13,0,0,0
229721,1,-2,-2,-999,-999,-999
229730,11,11,11,3,1,0
229731,-11,-11,-11,0,0,0
229740,0,0,0,1,0,0
229741,0,0,0,1,0,0
229750,-11,-11,-11,0,0,0
229751,-11,-11,-11,0,0,0
229760,1,1,2,1,2,0
229761,-13,-13,-13,0,0,0
229770,-11,-11,-11,0,0,0
229771,1,1,1,1,1,0
229780,10,10,10,3,0,0
229781,0,0,0,1,0,0
229790,1,1,1,1,1,0
229791,3,-13,-13,0,0,0
229800,-13,-13,-13,0,0,0
229801,2,2,4,1,4,0
229810,2,2,4,1,4,0
229811,-11,-11,-11,0,0,0
229820,2,2,3,1,3,0
229821,10,10,10,3,0,0
229830,1,1,2,1,2,0
229831,-13,-13,-13,0,0,0
229840,1,1,2,1,2,0
229841,-11,-11,-11,0,0,0
229850,1,1,2,1,2,0
229851,1,1,2,1,2,0
229860,2,-11,-11,0,0,0
229861,1,-2,-2,-999,-999,-999
229870,10,-1,-1,2,0,0
229871,-13,-13,-13,0,0,0
229880,-11,-11,-11,0,0,0
229881,1,-1,-1,2,1,0
229890,2,1,1,1,1,0
229891,-11,-11,-11,0,0,0
229900,1,1,2,1,2,0
229901,1,1,2,1,2,0
229910,-13,-13,-13,0,0,0
229911,0,0,0,1,0,0
229920,-11,-11,-11,0,0,0
229921,-13,-13,-13,0,0,0
229930,1,1,2,1,2,0
229931,1,1,2,1,2,0
229940,1,1,2,1,2,0
229941,-13,-13,-13,0,0,0
229950,1,1,2,1,2,0
229951,-11,-11,-11,0,0,0
229960,1,1,2,1,2,0
229961,11,-1,-1,2,3,0
229970,0,0,0,1,0,0
229971,1,1,2,1,2,0
229980,11,11,12,3,2,0
229981,1,1,2,1,2,0
229990,-13,-13,-13,0,0,0
229991,1,1,2,1,2,0
230000,1,1,2,1,2,0
230001,-11,-11,-11,0,0,0
230010,12,-1,-1,4,4,0
230011,10,-1,-1,2,0,0
230020,-13,-13,-13,0,0,0
230021,-11,-11,-11,0,0,0
230030,0,-20,-20,1,0,1
230031,11,-1,-1,2,2,0
230040,-13,-13,-13,0,0,0
230041,0,0,0,1,0,0
230050,10,10,10,3,0,0
230051,1,2,3,1,3,0
230060,1,1,1,1,1,0
230061,11,-1,-1,2,2,0
230070,1,-1,-1,2,1,0
230071,-13,-13,-13,0,0,0
230080,10,10,10,3,0,0
230081,1,1,2,1,2,0
230090,-11,-11,-11,0,0,0
230091,11,-1,-1,4,2,0
230100,1,1,2,1,2,0
230101,2,-13,-13,0,0,0
230110,0,0,0,1,0,0
230111,-13,-13,-13,0,0,0
230120,1,1,1,1,1,0
230121,-11,-11,-11,0,0,0
230130,-11,-11,-11,0,0,0
230131,2,2,4,1,4,0
230140,11,-1,-1,2,3,0
230141,1,1,1,1,1,0
230150,1,1,2,1,2,0
230151,3,-1,-1,2,4,0
230160,1,1,2,1,2,0
230161,0,0,0,1,0,0
230170,10,10,10,3,0,0
230171,-13,-13,-13,0,0,0
230180,1,1,2,1,2,0
230181,-13,-13,-13,0,0,0
230190,-13,-13,-13,0,0,0
230191,-13,-13,-13,0,0,0
230200,-11,-11,-11,0,0,0
230201,10,10,10,3,0,0
230210,1,-20,-20,1,2,1
230211,10,-1,-1,4,0,1
230220,-13,-2,-2,-999,-999,-999
230221,11,11,12,3,2,0
230230,10,10,10,3,0,1
230231,-11,-11,-11,0,0,0
230240,-11,-11,-11,0,0,0
230241,1,0,0,1,0,0
230250,11,11,11,3,1,0
230251,2,2,4,1,4,0
230260,-13,0,0,1,0,0
230261,1,1,2,1,2,0
230270,1,2,3,1,3,0
230271,-13,-13,-13,0,0,0
230280,-11,-11,-11,0,0,0
230281,1,1,1,1,1,0
230290,11,-1,-1,2,2,0
230291,1,1,2,1,2,0
230300,11,-1,-1,2,0,1
230301,1,1,2,1,2,0
230310,11,-1,-1,2,3,1
230311,-13,-2,-2,-999,-999,-999
230320,-11,-11,-11,0,0,0
230321,1,1,2,1,2,0
230330,1,1,2,1,2,0
230331,-13,-13,-13,0,0,0
230340,2,2,4,1,4,0
230341,11,11,12,3,2,0
230350,4,4,7,1,7,0
230351,1,1,1,1,1,0
230360,-11,-11,-11,0,0,0
230361,0,0,0,1,0,0
230370,1,1,2,1,2,0
230371,-13,-13,-13,0,0,0
230380,3,3,6,1,6,0
230381,1,2,3,1,3,0
230390,3,3,5,1,5,0
230391,1,1,2,1,2,0
230400,1,2,3,1,3,0
230401,1,1,1,1,1,0
230410,0,10,10,3,0,0
230411,1,1,2,1,2,0
230420,-11,-11,-11,0,0,0
230421,-11,-11,-11,0,0,0
230430,1,-11,-11,0,0,0
230431,1,1,2,1,2,0
230440,-13,-13,-13,0,0,0
230441,-11,-11,-11,0,0,0
230450,0,-11,-11,0,0,0
230451,11,10,10,3,0,0
230460,-13,-13,-13,0,0,0
230461,-13,0,0,1,0,0
230470,-13,-13,-13,0,0,0
230471,-13,-13,-13,0,0,0
230480,0,0,0,1,0,0
230481,-11,-11,-11,0,0,0
230490,0,0,0,1,0,0
230491,-13,-13,-13,0,0,0
230500,10,10,10,3,0,0
230501,0,0,0,1,0,0
230510,11,-1,-1,4,0,0
230511,1,-11,-11,0,0,0
230520,0,-2,-2,-999,-999,-999
230521,12,-20,-20,1,3,1
230530,1,1,2,1,2,0
230531,1,-11,-11,0,0,0
230540,-13,-13,-13,0,0,0
230541,0,0,0,1,0,0
230550,-11,-11,-11,0,0,0
230551,-13,-13,-13,0,0,0
230560,1,1,2,1,2,0
230561,10,-1,-1,2,0,1
230570,-11,-11,-11,0,0,0
230571,-11,-11,-11,0,0,0
230580,-13,-13,-13,0,0,0
230581,1,1,2,1,2,0
230590,-13,-13,-13,0,0,0
230591,1,1,1,1,1,0
230600,-13,-13,-13,0,0,0
230601,10,-1,-1,7,2,1
230610,3,13,16,3,6,0
230611,1,-1,-1,2,2,0
230620,1,1,2,1,2,0
230621,1,0,0,1,0,0
230630,0,-20,-20,1,0,1
230631,10,-1,-1,2,1,0
230640,-13,-13,-13,0,0,0
230641,11,11,12,3,2,0
230650,-11,0,0,1,0,0
230651,1,1,1,1,1,0
230660,1,2,3,1,3,0
230661,1,1,1,1,1,0
230670,1,1,2,1,2,0
230671,0,-1,-1,2,3,2
230680,-11,-11,-11,0,0,0
230681,12,12,14,3,4,0
230690,0,0,0,1,0,0
230691,-13,-13,-13,0,0,0
230700,0,0,0,1,0,0
230701,10,10,10,3,0,0
230710,-13,-13,-13,0,0,0
230711,-11,-11,-11,0,0,0
230720,1,1,2,1,2,0
230721,-11,-11,-11,0,0,0
230730,-13,-13,-13,0,0,0
230731,0,0,0,1,0,0
230740,1,1,2,1,2,0
230741,-13,-13,-13,0,0,0
230750,2,2,4,1,4,0
230751,0,-20,-20,1,0,1
230760,-13,-13,-13,0,0,0
230761,1,-2,-2,-999,-999,-999
230770,10,10,10,3,0,0
230771,-11,-11,-11,0,0,0
230780,-13,-13,-13,0,0,0
230781,11,11,12,3,2,0
230790,-11,-11,-11,0,0,0
230791,1,1,2,1,2,0
230800,-13,-13,-13,0,0,0
230801,0,0,0,1,0,0
230810,11,11,12,3,2,0
230811,-11,-11,-11,0,0,0
230820,0,-20,-20,1,0,1
230821,10,10,10,3,0,0
230830,-11,-11,-11,0,0,0
230831,-13,-13,-13,0,0,0
230840,2,-11,-11,0,0,0
230841,-13,-13,-13,0,0,0
230850,-11,-11,-11,0,0,0
230851,-13,-13,-13,0,0,0
230860,-13,-13,-13,0,0,0
230861,1,1,2,1,2,0
230870,1,1,1,1,1,0
230871,0,0,0,1,0,0
230880,-11,-11,-11,0,0,0
230881,-13,-13,-13,0,0,0
230890,-11,-11,-11,0,0,0
230891,1,1,2,1,2,0
230900,3,3,5,1,5,0
230901,-11,-11,-11,0,0,0
230910,1,3,6,1,6,0
230911,-11,-11,-11,0,0,0
230920,-13,-13,-13,0,0,0
230921,10,10,10,3,0,1
230930,1,1,1,1,1,0
230931,-11,-11,-11,0,0,0
230940,10,-1,-1,2,0,0
230941,-13,-13,-13,0,0,0
230950,1,2,3,1,3,0
230951,2,3,5,1,5,0
230960,11,12,13,3,3,0
230961,2,2,3,1,3,0
230970,0,-1,-1,6,1,0
230971,1,1,2,1,2,0
230980,-11,-11,-11,0,0,0
230981,10,10,10,3,0,0
230990,-11,-11,-11,0,0,0
230991,-11,-13,-13,0,0,0
231000,2,2,3,1,3,0
231001,11,12,13,3,3,0
231010,1,1,2,1,2,0
231011,-11,-11,-11,0,0,0
231020,12,-1,-1,2,3,0
231021,-11,-11,-11,0,0,0
231030,1,-1,-1,2,3,0
231031,-11,2,3,1,3,0
231040,-11,-11,-11,0,0,0
231041,1,11,11,3,1,0
231050,1,1,1,1,1,0
231051,2,2,3,1,3,0
231060,11,10,10,3,0,1
231061,2,2,4,1,4,0
231070,-13,-13,-13,0,0,0
231071,1,1,2,1,2,0
231080,-11,-11,-11,0,0,0
231081,10,11,11,3,1,0
231090,-11,-11,-11,0,0,0
231091,2,-20,-20,1,4,1
231100,10,-1,-1,2,0,0
231101,1,-1,-1,2,2,0
231110,11,-1,-1,2,2,1
231111,11,11,12,3,2,0
231120,2,-13,-13,0,0,0
231121,-11,0,0,1,0,0
231130,10,10,10,3,0,0
231131,0,0,0,1,0,0
231140,10,10,10,3,0,0
231141,-13,-13,-13,0,0,0
231150,-11,-11,-11,0,0,0
231151,2,2,4,1,4,0
231160,-13,-13,-13,0,0,0
231161,-13,-13,-13,0,0,0
231170,-13,-13,-13,0,0,0
231171,1,-11,-11,0,0,0
231180,-11,-11,-11,0,0,0
231181,1,1,2,1,2,0
231190,1,-1,-1,2,1,0
231191,-13,-13,-13,0,0,0
231200,1,1,2,1,2,0
231201,1,-1,-1,2,0,0
231210,1,1,2,1,2,0
231211,0,0,0,1,0,0
231220,1,1,2,1,2,0
231221,10,10,10,3,0,0
231230,0,11,12,3,2,1
231231,1,2,3,1,3,0
231240,0,0,0,1,0,0
231241,0,0,0,1,0,0
231250,-11,-2,-2,-999,-999,-999
231251,11,11,12,3,2,0
231260,0,0,0,1,0,0
231261,-13,-13,-13,0,0,0
231270,2,-13,-13,0,0,0
231271,-11,-11,-11,0,0,0
231280,0,0,0,1,0,0
231281,-13,-13,-13,0,0,0
231290,-13,-13,-13,0,0,0
231291,-13,-13,-13,0,0,0
231300,1,2,3,1,3,0
231301,11,-1,-1,2,2,0
231310,1,1,2,1,2,0
231311,1,1,1,1,1,0
231320,1,1,1,1,1,0
231321,0,-1,-1,2,2,0
231330,-13,-13,-13,0,0,0
231331,1,1,2,1,2,0
231340,0,0,0,1,0,0
231341,-13,-13,-13,0,0,0
231350,-11,-11,-11,0,0,0
231351,0,0,0,1,0,0
231360,-11,-11,-11,0,0,0
231361,-11,-11,-11,0,0,0
231370,10,-1,-1,7,7,1
231371,-13,-13,-13,0,0,0
231380,-11,-11,-11,0,0,0
231381,2,2,4,1,4,0
231390,-11,-11,-11,0,0,0
231391,2,2,4,1,4,0
231400,-13,-13,-13,0,0,0
231401,1,1,2,1,2,0
231410,1,1,2,1,2,0
231411,-11,-11,-11,0,0,0
231420,0,0,0,1,0,0
231421,0,0,0,1,0,0
231430,-11,-11,-11,0,0,0
231431,-11,-11,-11,0,0,0
231440,-11,-11,-11,0,0,0
231441,1,1,2,1,2,0
231450,-13,-13,-13,0,0,0
231451,1,-1,-1,2,0,0
231460,2,1,2,1,2,0
231461,1,1,2,1,2,0
231470,11,11,12,3,2,0
231471,1,1,2,1,2,0
231480,-13,-13,-13,0,0,0
231481,-13,-13,-13,0,0,0
231490,-11,-11,-11,0,0,0
231491,1,1,2,1,2,0
231500,-11,-11,-11,0,0,0
231501,-13,-13,-13,0,0,0
231510,3,3,6,1,6,0
231511,2,2,4,1,4,0
231520,0,0,0,1,0,0
231521,-11,-2,-2,-999,-999,-999
231530,1,-1,-1,2,1,0
231531,1,1,2,1,2,0
231540,2,-13,-13,0,0,0
231541,-13,0,0,1,0,0
231550,1,1,2,1,2,0
231551,1,1,2,1,2,0
231560,1,1,2,1,2,0
231561,-13,-13,-13,0,0,0
231570,1,1,1,1,1,0
231571,2,2,4,1,4,0
231580,2,2,3,1,3,0
231581,1,1,2,1,2,0
231590,3,3,5,1,5,0
231591,1,1,2,1,2,0
231600,2,2,4,1,4,0
231601,2,3,5,1,5,0
231610,3,4,7,1,7,0
231611,2,2,4,1,4,0
231620,10,-1,-1,2,0,1
231621,10,-1,-1,2,0,0
231630,-11,-2,-2,-999,-999,-999
231631,1,1,2,1,2,0
231640,-13,-13,-13,0,0,0
231641,-11,-11,-11,0,0,0
231650,1,1,1,1,1,0
231651,11,11,12,3,2,0
231660,2,2,3,1,3,0
231661,10,-1,-1,2,0,0
231670,11,-1,-1,2,2,0
231671,-13,-13,-13,0,0,0
231680,1,-1,-1,6,4,0
231681,2,-1,-1,2,4,0
231690,-13,-13,-13,0,0,0
231691,0,0,0,1,0,0
231700,1,1,2,1,2,0
231701,2,-1,-1,2,3,0
231710,10,11,11,3,1,1
231711,10,10,10,3,0,0
231720,1,1,2,1,2,0
231721,1,1,2,1,2,0
231730,11,-1,-1,2,2,1
231731,1,1,2,1,2,0
231740,-11,-11,-11,0,0,0
231741,-11,-11,-11,0,0,0
231750,0,0,0,1,0,0
231751,1,2,3,1,3,0
231760,-13,-13,-13,0,0,0
231761,11,11,12,3,2,0
231770,1,1,2,1,2,0
231771,-13,-13,-13,0,0,0
231780,1,-1,-1,2,2,0
231781,1,1,2,1,2,0
231790,-13,-13,-13,0,0,0
231791,10,-20,-20,1,0,1
231800,-13,-13,-13,0,0,0
231801,1,1,2,1,2,0
231810,11,-1,-1,2,2,1
231811,0,0,0,1,0,0
231820,1,1,2,1,2,0
231821,1,1,2,1,2,0
231830,11,11,11,3,1,0
231831,-13,-13,-13,0,0,0
231840,-11,-11,-11,0,0,0
231841,-11,-11,-11,0,0,0
231850,0,0,0,1,0,0
231851,11,-13,-13,0,0,0
231860,10,10,10,3,0,0
231861,-11,-11,-11,0,0,0
231870,12,-1,-1,4,4,0
231871,2,-11,-11,0,0,0
231880,11,11,11,3,1,0
