id,GenTauID,RecoTauID
210120,0,0
210121,-13,-13
210130,1,1
210131,1,1
210140,1,1
210141,-11,-11
210150,2,1
210151,2,1
210160,0,1
210161,2,2
210170,-11,-11
210171,1,1
210180,1,0
210181,-11,-11
210190,1,1
210191,1,1
210200,11,11
210201,1,1
210210,1,1
210211,-11,-11
210220,10,10
210221,-11,-11
210230,10,-222
210231,1,1
210240,-11,-11
210241,-13,-13
210250,0,0
210251,1,1
210260,2,2
210261,1,1
210270,1,2
210271,11,11
210280,-11,1
210281,-11,-11
210290,10,10
210291,-11,-11
210300,0,0
210301,-13,-13
210310,-13,-13
210311,10,10
210320,11,11
210321,11,10
210330,1,1
210331,-13,-13
210340,2,11
210341,0,0
210350,11,11
210351,2,2
210360,11,11
210361,-11,-11
210370,1,1
210371,-11,-11
210380,11,11
210381,1,1
210390,2,2
210391,0,0
210400,-13,-13
210401,0,0
210410,1,1
210411,1,2
210420,0,0
210421,11,11
210430,10,11
210431,10,10
210440,2,2
210441,-13,-13
210450,0,0
210451,1,1
210460,-13,-13
210461,-11,-11
210470,0,0
210471,0,0
210480,-11,-11
210481,10,10
210490,-11,-11
210491,11,10
210500,2,1
210501,10,10
210510,-11,-11
210511,-11,-11
210520,-13,-13
210521,2,2
210530,-13,-13
210531,1,1
210540,1,2
210541,-11,-333
210550,0,0
210551,10,11
210560,2,2
210561,1,1
210570,1,1
210571,3,1
210580,-11,-11
210581,-11,-11
210590,1,1
210591,0,10
210600,1,-222
210601,2,2
210610,1,1
210611,0,1
210620,1,1
210621,0,0
210630,2,2
210631,-11,-11
210640,-13,0
210641,-13,-13
210650,-13,-13
210651,1,1
210660,2,1
210661,-11,1
210670,2,2
210671,-11,-11
210680,-13,-13
210681,11,11
210690,1,1
210691,-11,1
210700,10,10
210701,0,0
210710,2,1
210711,-11,-11
210720,0,0
210721,-11,-11
210730,10,10
210731,-13,-13
210740,0,0
210741,1,1
210750,1,1
210751,-13,-13
210760,11,11
210761,1,1
210770,1,1
210771,-13,-13
210780,-11,-11
210781,0,11
210790,10,10
210791,1,1
210800,-13,-13
210801,-13,-13
210810,-11,-11
210811,-13,-13
210820,2,2
210821,1,1
210830,10,10
210831,-11,-11
210840,0,10
210841,0,1
210850,1,10
210851,-11,-11
210860,-11,-11
210861,-11,-11
210870,0,0
210871,1,1
210880,0,10
210881,1,1
210890,-11,-11
210891,-11,-11
210900,-11,-11
210901,-11,-11
210910,1,1
210911,-13,-13
210920,1,1
210921,0,0
210930,2,1
210931,-11,-11
210940,1,1
210941,-13,-13
210950,2,2
210951,-11,-11
210960,-13,-13
210961,-11,-11
210970,3,2
210971,-11,-11
210980,10,1
210981,-13,-13
210990,10,11
210991,1,1
211000,-11,-11
211001,-13,-13
211010,0,0
211011,12,11
211020,12,11
211021,1,1
211030,-11,-11
211031,0,1
211040,1,1
211041,1,1
211050,-11,-11
211051,-11,-11
211060,1,1
211061,-11,-11
211070,1,1
211071,1,1
211080,1,1
211081,1,-11
211090,-13,-13
211091,-13,-13
211100,1,1
211101,-13,-333
211110,-11,-11
211111,1,10
211120,10,10
211121,1,1
211130,-13,-13
211131,2,1
211140,10,10
211141,11,11
211150,-13,-13
211151,1,2
211160,0,0
211161,-13,-13
211170,-11,-11
211171,11,11
211180,12,11
211181,0,0
211190,0,0
211191,-11,-11
211200,1,2
211201,-11,-11
211210,-13,-13
211211,-11,-11
211220,-13,-13
211221,1,1
211230,-11,-11
211231,-13,-13
211240,0,0
211241,2,2
211250,1,1
211251,10,10
211260,-11,-11
211261,-13,-13
211270,-11,-11
211271,1,1
211280,-11,-11
211281,2,1
211290,-13,-13
211291,-13,-13
211300,-11,-11
211301,-11,-11
211310,0,0
211311,11,10
211320,10,10
211321,10,10
211330,1,1
211331,-13,-13
211340,1,1
211341,1,1
211350,10,11
211351,-11,-11
211360,1,1
211361,0,10
211370,10,10
211371,0,0
211380,11,11
211381,0,0
211390,10,11
211391,2,2
211400,0,0
211401,1,1
211410,2,2
211411,0,-333
211420,0,11
211421,-11,-11
211430,1,2
211431,2,1
211440,-13,-13
211441,11,10
211450,2,2
211451,2,1
211460,0,0
211461,1,1
211470,1,11
211471,0,0
211480,-13,-13
211481,10,10
211490,10,10
211491,-11,-11
211500,-13,1
211501,1,1
211510,0,2
211511,1,1
211520,1,1
211521,2,2
211530,11,11
211531,-13,-13
211540,10,10
211541,-11,-11
211550,1,1
211551,-13,-13
211560,0,0
211561,1,1
211570,-11,-11
211571,1,1
211580,-13,-13
211581,-13,-13
211590,-13,-11
211591,-11,-333
211600,10,10
211601,1,1
211610,2,2
211611,0,0
211620,1,1
211621,1,1
211630,0,0
211631,-11,1
211640,1,1
211641,2,2
211650,-11,-11
211651,1,1
211660,-13,-13
211661,2,2
211670,1,1
211671,10,10
211680,-11,-11
211681,1,1
211690,2,2
211691,1,1
211700,-11,1
211701,10,10
211710,10,10
211711,1,2
211720,2,2
211721,0,0
211730,10,10
211731,-13,-13
211740,11,10
211741,2,1
211750,-11,-11
211751,-11,-11
211760,2,2
211761,2,11
211770,10,10
211771,1,1
211780,11,10
211781,10,10
211790,10,10
211791,-11,-11
211800,0,10
211801,10,10
211810,-13,-13
211811,-11,-11
211820,0,0
211821,11,11
211830,1,1
211831,-11,-11
211840,0,0
211841,1,1
211850,-11,-11
211851,0,-13
211860,1,2
211861,0,0
211870,10,10
211871,-11,-13
211880,1,2
211881,-11,-11
211890,10,10
211891,-13,-13
211900,1,1
211901,1,1
211910,-13,-13
211911,2,1
211920,0,0
211921,1,1
211930,-11,-11
211931,-13,-13
211940,1,11
211941,1,1
211950,-11,-11
211951,-13,-13
211960,11,10
211961,1,1
211970,0,0
211971,1,1
211980,1,10
211981,1,10
211990,-11,-11
211991,10,10
212000,-13,-13
212001,11,11
212010,-11,-11
212011,-13,-13
212020,-13,-13
212021,1,1
212030,-13,-13
212031,-11,-11
212040,-11,0
212041,10,10
212050,10,10
212051,2,2
212060,2,11
212061,0,0
212070,-13,-13
212071,11,2
212080,1,11
212081,1,1
212090,-13,-13
212091,-13,-13
212100,1,1
212101,0,0
212110,1,1
212111,10,10
212120,-13,-13
212121,-11,-11
212130,1,1
212131,-13,-13
212140,-11,-11
212141,10,11
212150,-13,-13
212151,-13,-13
212160,0,0
212161,-13,-13
212170,2,2
212171,-13,-13
212180,-13,-13
212181,1,1
212190,1,1
212191,10,10
212200,-11,1
212201,-13,-13
212210,10,10
212211,0,1
212220,-11,-11
212221,1,1
212230,-13,-13
212231,0,0
212240,-11,-11
212241,1,1
212250,10,11
212251,10,10
212260,-13,-13
212261,1,11
212270,-13,-13
212271,-11,-11
212280,2,1
212281,2,2
212290,0,1
212291,1,1
212300,1,1
212301,1,1
212310,1,1
212311,-11,-11
212320,10,10
212321,0,0
212330,11,11
212331,1,1
212340,1,1
212341,0,0
212350,1,1
212351,-11,-11
212360,1,1
212361,1,0
212370,1,1
212371,-11,-11
212380,1,1
212381,-13,-13
212390,-11,-11
212391,1,1
212400,11,10
212401,-13,-13
212410,-11,-11
212411,10,10
212420,2,2
212421,1,1
212430,-13,-13
212431,-11,-11
212440,-11,-11
212441,10,10
212450,0,10
212451,1,1
212460,1,2
212461,-11,-11
212470,1,1
212471,-13,-13
212480,2,1
212481,-11,-11
212490,1,10
212491,2,2
212500,1,1
212501,11,11
212510,10,10
212511,1,1
212520,-11,-11
212521,1,1
212530,1,1
212531,11,10
212540,-13,-13
212541,2,1
212550,0,1
212551,1,1
212560,1,1
212561,2,2
212570,-11,-11
212571,-13,-13
212580,1,1
212581,-11,-11
212590,-11,-11
212591,2,2
212600,1,1
212601,0,0
212610,1,1
212611,-11,-11
212620,11,11
212621,0,0
212630,-11,-11
212631,1,1
212640,-11,-11
212641,11,11
212650,2,11
212651,-11,-11
212660,1,1
212661,-13,-13
212670,-13,-13
212671,1,1
212680,-11,-11
212681,-13,-13
212690,1,11
212691,1,-11
212700,1,1
212701,1,1
212710,-13,-13
212711,0,0
212720,-11,-11
212721,1,1
212730,-13,-13
212731,0,0
212740,3,2
212741,1,2
212750,0,0
212751,-13,-13
212760,-13,0
212761,-11,1
212770,1,1
212771,0,0
212780,1,1
212781,0,0
212790,-11,-11
212791,1,1
212800,-13,-222
212801,0,-222
212810,1,1
212811,2,2
212820,-11,-11
212821,-11,-11
212830,10,10
212831,10,11
212840,-13,-13
212841,-13,-13
212850,1,1
212851,0,0
212860,2,1
212861,0,1
212870,-13,-13
212871,1,10
212880,-11,-11
212881,11,10
212890,10,10
212891,1,0
212900,2,1
212901,-11,-13
212910,1,-11
212911,2,-333
212920,0,0
212921,10,10
212930,0,0
212931,1,1
212940,1,1
212941,-13,-13
212950,1,1
212951,-13,-13
212960,-13,-13
212961,2,2
212970,-13,1
212971,-11,-11
212980,-13,-13
212981,10,10
212990,-11,-11
212991,10,10
213000,10,10
213001,1,1
213010,-13,-13
213011,-13,-13
213020,2,2
213021,-11,-11
213030,1,1
213031,0,11
213040,2,2
213041,0,1
213050,-11,-11
213051,1,1
213060,11,11
213061,1,1
213070,1,1
213071,1,1
213080,10,11
213081,10,10
213090,-13,-13
213091,1,1
213100,0,0
213101,0,0
213110,-13,-13
213111,1,1
213120,-13,-13
213121,1,1
213130,-11,-11
213131,1,11
213140,0,0
213141,0,0
213150,0,0
213151,-13,-13
213160,10,10
213161,10,10
213170,1,1
213171,0,0
213180,1,1
213181,-13,-11
213190,1,1
213191,0,0
213200,11,11
213201,1,-11
213210,2,2
213211,1,1
213220,1,1
213221,1,1
213230,2,11
213231,1,1
213240,-11,-11
213241,11,10
213250,1,1
213251,2,1
213260,10,10
213261,1,1
213270,0,0
213271,0,0
213280,1,1
213281,1,1
213290,1,1
213291,-11,-11
213300,1,11
213301,-13,-13
213310,-13,-13
213311,1,1
213320,1,1
213321,-11,-11
213330,-13,-13
213331,1,1
213340,10,11
213341,0,1
213350,0,0
213351,1,1
213360,1,1
213361,2,2
213370,1,1
213371,10,10
213380,-11,-11
213381,2,2
213390,-11,-11
213391,11,11
213400,-13,-13
213401,-11,-11
213410,10,10
213411,-11,-11
213420,-11,-333
213421,1,1
213430,-11,-11
213431,0,0
213440,10,11
213441,1,1
213450,11,10
213451,10,10
213460,-13,-13
213461,-13,-13
213470,11,11
213471,11,11
213480,10,10
213481,0,0
213490,-13,-13
213491,1,1
213500,0,0
213501,0,2
213510,0,0
213511,1,1
213520,1,1
213521,1,1
213530,-13,-13
213531,-13,-13
213540,1,2
213541,-13,-13
213550,1,1
213551,1,1
213560,0,0
213561,-11,-11
213570,11,11
213571,-11,-11
213580,2,1
213581,-13,-13
213590,-13,-13
213591,2,2
213600,1,1
213601,-13,-13
213610,10,10
213611,1,1
213620,11,11
213621,-11,-11
213630,11,11
213631,11,10
213640,0,1
213641,-11,-13
213650,-11,-11
213651,1,1
213660,0,0
213661,0,0
213670,2,2
213671,-11,-11
213680,1,1
213681,-11,-11
213690,1,1
213691,1,2
213700,1,1
213701,-11,-11
213710,2,1
213711,-11,-11
213720,-13,-13
213721,-11,-11
213730,11,11
213731,11,11
213740,-11,-11
213741,11,11
213750,-11,-11
213751,3,2
213760,-11,-11
213761,-13,-13
213770,0,0
213771,1,1
213780,0,0
213781,-11,-11
213790,1,1
213791,2,11
213800,-11,1
213801,1,1
213810,1,1
213811,1,1
213820,10,10
213821,1,1
213830,2,1
213831,11,10
213840,-13,-13
213841,1,11
213850,11,11
213851,2,2
213860,-11,-11
213861,2,1
213870,1,1
213871,0,0
213880,0,-11
213881,-11,-13
213890,0,0
213891,1,1
213900,10,10
213901,-13,-13
213910,2,2
213911,12,11
213920,10,11
213921,-11,-11
213930,-11,-11
213931,0,0
213940,4,2
213941,-13,-13
213950,-13,-13
213951,2,11
213960,0,0
213961,1,1
213970,-11,1
213971,1,1
213980,0,0
213981,-13,-13
213990,1,1
213991,1,1
214000,-13,-13
214001,1,1
214010,2,1
214011,10,10
214020,10,10
214021,-13,-13
214030,12,11
214031,1,1
214040,1,10
214041,-11,-11
214050,0,0
214051,1,1
214060,2,2
214061,2,2
214070,1,1
214071,1,1
214080,-13,-13
214081,10,10
214090,-11,-11
214091,-13,-13
214100,11,11
214101,0,0
214110,11,10
214111,1,1
214120,-13,-13
214121,-13,-13
214130,-13,-13
214131,0,0
214140,1,1
214141,-11,-11
214150,-13,-13
214151,10,11
214160,1,1
214161,10,10
214170,0,11
214171,0,2
214180,0,0
214181,-13,-13
214190,1,1
214191,1,1
214200,1,1
214201,3,2
214210,10,10
214211,1,1
214220,-11,-11
214221,1,1
214230,-13,-13
214231,-11,-11
214240,-13,-13
214241,1,1
214250,2,1
214251,2,2
214260,1,1
214261,-13,-13
214270,1,1
214271,-13,-13
214280,0,0
214281,-11,-11
214290,0,1
214291,10,10
214300,-13,-13
214301,-13,-13
214310,-13,-13
214311,1,1
214320,-13,-13
214321,1,1
214330,1,1
214331,0,0
214340,0,0
214341,-13,-13
214350,-11,-11
214351,1,1
214360,0,0
214361,3,11
214370,1,1
214371,1,1
214380,1,1
214381,2,2
214390,0,0
214391,0,0
214400,1,1
214401,1,1
214410,0,0
214411,-11,-11
214420,0,0
214421,-11,-11
214430,11,11
214431,0,0
214440,1,1
214441,1,1
214450,10,10
214451,-11,-11
214460,0,0
214461,-13,-13
214470,0,0
214471,1,1
214480,1,1
214481,10,10
214490,1,1
214491,-11,-11
214500,1,1
214501,-13,-13
214510,2,1
214511,-13,-13
214520,-11,-11
214521,-13,-13
214530,-11,-11
214531,1,1
214540,-13,-13
214541,1,1
214550,1,1
214551,1,1
214560,-11,-11
214561,-11,-11
214570,-13,-13
214571,-11,-11
214580,10,10
214581,0,0
214590,0,0
214591,11,11
214600,1,1
214601,0,0
214610,2,2
214611,0,0
214620,-11,-11
214621,-13,-13
214630,1,1
214631,1,1
214640,1,1
214641,-13,-13
214650,-11,1
214651,-11,1
214660,1,-11
214661,-11,-11
214670,2,2
214671,-13,-333
214680,0,0
214681,2,11
214690,2,2
214691,-11,-11
214700,-11,-11
214701,2,2
214710,11,10
214711,0,0
214720,-13,-13
214721,1,2
214730,1,1
214731,-13,-13
214740,-11,-11
214741,1,1
214750,-11,-11
214751,1,1
214760,1,11
214761,10,10
214770,2,-11
214771,0,1
214780,1,1
214781,10,10
214790,1,1
214791,-11,-11
214800,0,0
214801,1,1
214810,11,10
214811,1,1
214820,2,2
214821,10,10
214830,1,1
214831,1,1
214840,10,10
214841,-11,-11
214850,10,10
214851,11,10
214860,1,1
214861,1,1
214870,10,10
214871,-13,-13
214880,0,1
214881,-13,-13
214890,1,1
214891,-13,-13
214900,-13,-13
214901,-13,-13
214910,2,2
214911,10,10
214920,-11,-11
214921,-11,-11
214930,-11,-11
214931,-11,-11
214940,-13,-13
214941,-11,-11
214950,1,1
214951,0,-13
214960,11,11
214961,-11,-11
214970,11,11
214971,-13,-13
214980,1,1
214981,11,10
214990,1,1
214991,-11,-11
215000,1,1
215001,2,0
215010,-13,-13
215011,10,10
215020,2,2
215021,-13,-13
215030,2,1
215031,1,1
215040,10,10
215041,1,1
215050,10,11
215051,-11,-11
215060,-13,-13
215061,-11,-11
215070,-13,-13
215071,11,11
215080,0,-11
215081,1,1
215090,1,1
215091,1,1
215100,-13,-13
215101,-11,-13
215110,-11,-11
215111,10,11
215120,2,1
215121,-13,-13
215130,10,10
215131,10,10
215140,1,1
215141,-13,-13
215150,1,1
215151,1,1
215160,0,0
215161,1,1
215170,-11,-11
215171,-11,-11
215180,-11,-11
215181,-11,-11
215190,-13,-11
215191,1,1
215200,-13,-13
215201,2,1
215210,10,10
215211,0,0
215220,1,1
215221,-13,-13
215230,10,10
215231,0,1
215240,1,10
215241,0,0
215250,-13,-13
215251,0,1
215260,-13,-13
215261,-13,-13
215270,10,11
215271,-13,-13
215280,1,1
215281,10,10
215290,10,10
215291,-13,-13
215300,10,10
215301,1,1
215310,1,1
215311,1,1
215320,1,1
215321,1,1
215330,-11,-11
215331,-11,-11
215340,-11,1
215341,1,1
215350,1,1
215351,11,11
215360,0,10
215361,0,0
215370,-13,-13
215371,11,11
215380,1,1
215381,1,1
215390,0,1
215391,10,10
215400,-13,-13
215401,1,1
215410,1,1
215411,-13,-13
215420,0,0
215421,-11,-11
215430,1,1
215431,2,1
215440,1,1
215441,1,1
215450,-11,-11
215451,1,1
215460,0,0
215461,-13,-13
215470,1,1
215471,10,10
215480,-13,-13
215481,-13,-13
215490,1,1
215491,2,2
215500,-13,-13
215501,-13,-13
215510,-13,-13
215511,-13,-13
215520,1,1
215521,0,0
215530,-11,-11
215531,1,1
215540,1,0
215541,10,10
215550,1,1
215551,2,2
215560,10,10
215561,1,2
215570,1,1
215571,1,1
215580,3,2
215581,1,1
215590,-13,-13
215591,-13,-13
215600,2,1
215601,1,1
215610,11,10
215611,-11,-11
215620,-13,-13
215621,1,2
215630,0,1
215631,1,1
215640,2,-222
215641,-13,-333
215650,0,1
215651,1,1
215660,2,1
215661,-11,-11
215670,1,1
215671,1,1
215680,1,1
215681,1,1
215690,-13,-333
215691,0,0
215700,-11,-11
215701,-11,-11
215710,-13,-11
215711,1,1
215720,-13,-13
215721,1,1
215730,-13,-13
215731,1,1
215740,1,1
215741,0,0
215750,1,1
215751,-11,-11
215760,1,1
215761,0,10
215770,0,0
215771,10,10
215780,-11,1
215781,1,1
215790,11,10
215791,10,10
215800,-11,-11
215801,0,0
215810,10,10
215811,-11,-11
215820,1,1
215821,1,2
215830,-11,-11
215831,11,10
215840,1,1
215841,2,2
215850,2,2
215851,-13,-13
215860,-11,-11
215861,1,1
215870,0,0
215871,0,1
215880,1,1
215881,-13,-13
215890,1,1
215891,-13,-13
215900,-13,-13
215901,-13,-13
215910,0,0
215911,-13,-13
215920,-11,-11
215921,-13,-13
215930,1,1
215931,-13,-13
215940,-11,-11
215941,-11,-11
215950,0,1
215951,-13,-11
215960,-13,-13
215961,1,1
215970,-11,-11
215971,-11,-11
215980,1,1
215981,-13,-13
215990,-11,-11
215991,1,11
216000,1,1
216001,2,2
216010,-11,1
216011,1,1
216020,11,11
216021,0,0
216030,2,11
216031,1,1
216040,-13,-13
216041,2,2
216050,2,1
216051,1,11
216060,1,1
216061,0,0
216070,2,2
216071,-11,-11
216080,10,10
216081,0,-11
216090,0,0
216091,-11,-13
216100,-13,-13
216101,1,1
216110,-11,-11
216111,2,1
216120,11,10
216121,1,2
216130,-13,-13
216131,-11,-11
216140,1,1
216141,-11,-11
216150,1,1
216151,1,1
216160,-13,-13
216161,10,10
216170,-13,0
216171,0,0
216180,10,10
216181,-11,-11
216190,1,0
216191,1,1
216200,-11,-11
216201,10,11
216210,1,1
216211,1,1
216220,-11,-11
216221,1,10
216230,0,0
216231,0,0
216240,-11,-11
216241,1,1
216250,11,11
216251,2,1
216260,-13,-13
216261,2,1
216270,2,2
216271,2,2
216280,-13,-13
216281,-11,-11
216290,1,1
216291,-13,-13
216300,1,1
216301,1,11
216310,11,11
216311,11,10
216320,-11,-11
216321,2,1
216330,-13,-13
216331,1,1
216340,-11,-11
216341,2,1
216350,1,1
216351,1,1
216360,1,1
216361,1,1
216370,1,1
216371,0,0
216380,-11,-11
216381,0,0
216390,-13,-13
216391,1,1
216400,-11,-11
216401,-13,-13
216410,-13,-13
216411,-13,-13
216420,-11,-11
216421,-13,-13
216430,1,1
216431,1,1
216440,2,2
216441,1,1
216450,-13,-333
216451,1,1
216460,10,10
216461,2,2
216470,-11,-11
216471,10,10
216480,11,1
216481,2,11
216490,-11,-11
216491,0,10
216500,0,0
216501,0,0
216510,-13,-13
216511,-11,-11
216520,-13,-13
216521,2,1
216530,-11,-11
216531,-11,-11
216540,-11,-11
216541,-11,-11
216550,11,11
216551,0,-11
216560,10,10
216561,2,11
216570,1,1
216571,-13,-13
216580,0,0
216581,1,1
216590,-13,-13
216591,-11,-11
216600,-11,-11
216601,-11,-11
216610,2,11
216611,2,2
216620,0,0
216621,1,1
216630,0,0
216631,1,1
216640,1,1
216641,-11,-11
216650,0,1
216651,1,1
216660,-11,-11
216661,1,0
216670,-13,-13
216671,1,1
216680,-13,-13
216681,-13,-13
216690,1,1
216691,3,1
216700,1,1
216701,0,0
216710,-11,-11
216711,-11,-11
216720,2,1
216721,1,1
216730,-11,-11
216731,1,1
216740,1,1
216741,-11,-11
216750,2,1
216751,1,1
216760,0,10
216761,2,1
216770,11,10
216771,0,1
216780,-11,-11
216781,4,2
216790,0,0
216791,-11,-11
216800,1,1
216801,0,0
216810,1,1
216811,-13,-13
216820,1,1
216821,-13,-13
216830,2,2
216831,12,11
216840,1,11
216841,1,1
216850,-11,-11
216851,1,1
216860,11,11
216861,11,10
216870,0,0
216871,-11,-11
216880,1,1
216881,1,1
216890,1,1
216891,1,1
216900,1,2
216901,2,1
216910,10,10
216911,1,1
216920,10,11
216921,0,1
216930,0,0
216931,-13,-13
216940,10,10
216941,12,11
216950,2,2
216951,0,1
216960,0,0
216961,1,1
216970,10,10
216971,0,0
216980,-11,-11
216981,1,11
216990,-13,-13
216991,10,10
217000,-11,-11
217001,1,1
217010,1,1
217011,10,10
217020,1,1
217021,1,1
217030,2,1
217031,-13,-13
217040,-11,-11
217041,-11,-11
217050,-13,-13
217051,11,11
217060,0,0
217061,1,-333
217070,-13,-13
217071,-13,-13
217080,1,1
217081,1,1
217090,-13,-13
217091,2,2
217100,-13,-13
217101,1,0
217110,-13,-13
217111,-13,-13
217120,1,1
217121,11,11
217130,10,10
217131,11,11
217140,1,1
217141,-13,-333
217150,0,0
217151,1,11
217160,1,1
217161,1,1
217170,-11,-11
217171,2,2
217180,1,1
217181,1,1
217190,1,1
217191,1,1
217200,1,2
217201,-13,-13
217210,-13,-13
217211,-13,-13
217220,-13,-13
217221,10,10
217230,10,10
217231,-13,-13
217240,0,-13
217241,12,11
217250,-11,-11
217251,0,10
217260,-13,-13
217261,2,1
217270,0,0
217271,0,0
217280,-13,-13
217281,-11,-11
217290,11,10
217291,0,0
217300,11,10
217301,10,10
217310,1,1
217311,11,10
217320,2,2
217321,-13,-13
217330,-11,-11
217331,-11,-11
217340,2,11
217341,0,0
217350,2,1
217351,-13,-13
217360,11,11
217361,1,1
217370,-11,0
217371,2,2
217380,-13,-13
217381,0,0
217390,1,1
217391,-13,-13
217400,0,-11
217401,-11,-13
217410,-11,-11
217411,1,1
217420,10,10
217421,11,10
217430,0,0
217431,-13,-13
217440,1,1
217441,-13,-13
217450,-11,-11
217451,10,10
217460,1,1
217461,0,0
217470,3,1
217471,10,10
217480,2,2
217481,-11,-11
217490,0,-13
217491,0,0
217500,0,-13
217501,1,2
217510,10,10
217511,2,2
217520,1,1
217521,0,0
217530,1,11
217531,0,1
217540,1,1
217541,1,1
217550,10,10
217551,2,2
217560,10,10
217561,-11,-11
217570,10,11
217571,1,1
217580,2,11
217581,0,0
217590,3,1
217591,-11,-11
217600,-11,-11
217601,-13,-13
217610,-13,-13
217611,0,0
217620,-11,-11
217621,-13,-13
217630,1,1
217631,11,11
217640,1,1
217641,0,0
217650,1,1
217651,1,1
217660,-13,-13
217661,0,1
217670,10,10
217671,1,1
217680,0,0
217681,3,11
217690,-11,-11
217691,-11,-11
217700,-11,-11
217701,2,1
217710,2,2
217711,10,10
217720,1,1
217721,10,10
217730,11,11
217731,-11,-11
217740,0,0
217741,1,1
217750,-13,-13
217751,1,1
217760,1,1
217761,-13,-13
217770,-13,-13
217771,1,10
217780,1,1
217781,-13,-13
217790,-11,-11
217791,-13,-13
217800,1,1
217801,1,2
217810,0,0
217811,-11,-11
217820,1,1
217821,1,1
217830,-13,-13
217831,1,1
217840,2,2
217841,-11,-13
217850,-11,-11
217851,-13,-13
217860,-11,-11
217861,0,0
217870,1,1
217871,10,10
217880,1,1
217881,-13,-13
217890,-13,-13
217891,-13,-13
217900,0,0
217901,1,1
217910,-13,-13
217911,-11,-11
217920,1,1
217921,1,1
217930,-13,-13
217931,10,11
217940,1,1
217941,-13,-13
217950,1,1
217951,-11,-11
217960,1,-11
217961,1,1
217970,1,-333
217971,-11,1
217980,1,1
217981,10,11
217990,-13,-13
217991,-13,-13
218000,-11,-11
218001,1,1
218010,1,1
218011,10,10
218020,0,0
218021,1,1
218030,0,0
218031,1,1
218040,1,1
218041,3,1
218050,-13,-13
218051,1,1
218060,0,0
218061,-13,-13
218070,-13,-13
218071,1,0
218080,1,1
218081,0,10
218090,-13,0
218091,-11,-11
218100,0,1
218101,1,1
218110,10,10
218111,2,2
218120,0,0
218121,2,1
218130,10,10
218131,-11,-11
218140,-13,-13
218141,2,-11
218150,0,1
218151,-13,-13
218160,-13,-13
218161,10,11
218170,-13,-13
218171,0,0
218180,10,10
218181,0,1
218190,10,10
218191,-11,-11
218200,10,10
218201,10,10
218210,-13,-13
218211,1,1
218220,1,1
218221,11,11
218230,0,0
218231,-13,-13
218240,1,1
218241,1,1
218250,1,1
218251,10,10
218260,2,2
218261,-13,-13
218270,2,1
218271,-11,-11
218280,11,11
218281,1,2
218290,-11,-11
218291,11,11
218300,1,1
218301,-13,-13
218310,1,1
218311,1,1
218320,-11,-11
218321,1,1
218330,-13,-13
218331,1,0
218340,-11,-11
218341,-11,-11
218350,2,2
218351,-11,-11
218360,1,1
218361,-11,-11
218370,10,11
218371,1,-222
218380,-11,-11
218381,10,10
218390,10,10
218391,2,2
218400,1,0
218401,-13,-13
218410,10,10
218411,-11,-11
218420,-13,-13
218421,-13,-13
218430,0,0
218431,11,11
218440,0,0
218441,-11,-11
218450,11,10
218451,-13,-13
218460,-11,-11
218461,0,0
218470,1,1
218471,-11,-11
218480,-13,-13
218481,11,11
218490,1,2
218491,-13,-13
218500,1,1
218501,10,10
218510,10,11
218511,1,11
218520,1,1
218521,-13,-13
218530,-11,-11
218531,1,1
218540,-11,-11
218541,0,0
218550,1,1
218551,1,1
218560,0,-13
218561,1,1
218570,1,10
218571,-11,-11
218580,-11,-11
218581,-13,-333
218590,0,0
218591,0,0
218600,-13,-13
218601,10,11
218610,-13,-13
218611,1,1
218620,1,1
218621,1,1
218630,-11,-11
218631,0,0
218640,0,-13
218641,-13,-13
218650,1,1
218651,10,10
218660,-13,-13
218661,1,1
218670,10,1
218671,-13,-13
218680,0,0
218681,-11,-11
218690,-13,-13
218691,10,10
218700,-11,-11
218701,-11,-11
218710,-11,-11
218711,-11,-11
218720,2,1
218721,1,1
218730,0,0
218731,1,1
218740,1,1
218741,-13,-13
218750,0,0
218751,-13,-13
218760,1,2
218761,1,1
218770,10,11
218771,0,0
218780,1,1
218781,11,11
218790,-13,-13
218791,2,2
218800,2,2
218801,1,1
218810,11,10
218811,-11,-11
218820,-13,-13
218821,10,10
218830,-11,1
218831,2,2
218840,0,0
218841,-13,-13
218850,0,-13
218851,10,11
218860,-13,-13
218861,12,11
218870,1,1
218871,0,0
218880,10,11
218881,10,10
218890,1,1
218891,10,10
218900,2,2
218901,1,1
218910,1,1
218911,1,1
218920,1,1
218921,0,0
218930,1,1
218931,-13,-13
218940,-13,-13
218941,-11,-11
218950,1,1
218951,1,2
218960,-11,-11
218961,0,0
218970,2,11
218971,-13,-13
218980,1,1
218981,2,1
218990,-11,-13
218991,10,10
219000,1,2
219001,0,0
219010,1,1
219011,10,10
219020,-11,-11
219021,-11,-11
219030,-11,-13
219031,1,1
219040,1,1
219041,-13,1
219050,2,1
219051,1,2
219060,2,1
219061,10,1
219070,0,0
219071,2,1
219080,-11,-13
219081,-11,-11
219090,-13,-13
219091,1,1
219100,1,1
219101,1,1
219110,-11,-11
219111,1,1
219120,0,0
219121,1,1
219130,0,0
219131,-13,-13
219140,-11,-11
219141,0,0
219150,-11,-11
219151,-13,-13
219160,-11,-11
219161,-13,-13
219170,-11,-11
219171,0,0
219180,0,0
219181,-13,-13
219190,1,1
219191,3,2
219200,-13,-13
219201,0,1
